group,element,private_creator,vr,vm,keyword,name,description,retired,vendors,sources
7FD1,xx09,SIEMENS SYNGO ULTRA-SOUND TOYON VERSION ID OB 1 DATA STREAMING,LO,1,7FD1SIEMENSSYNGOULTRASOUNDTOYONPayload,"(7FD1,SIEMENS SYNGO ULTRA-SOUND TOYON Payload",,N,siemens,DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0029,xx12,SIEMENS SYNGO VOLUME,US,1,Slices,Slices,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx14,SIEMENS SYNGO VOLUME,OB,1,VolumeHistogram,Volume Histogram,,N,siemens,Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx18,SIEMENS SYNGO VOLUME,IS,1,VolumeLevel,Volume Level,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx30,SIEMENS SYNGO VOLUME,DS,3,VoxelSpacing,Voxel Spacing,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx32,SIEMENS SYNGO VOLUME,DS,3,VolumePositionPatient,Volume Position (Patient),,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx37,SIEMENS SYNGO VOLUME,DS,9,VolumeOrientationPatient,Volume Orientation (Patient),,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p83|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p83|conformance_dc_va10a-04159185_1800000004159185.pdf#p83|conformance_dc_va11b-06199580_1800000006199580.pdf#p83|conformance_dc_va12m-06678344_1800000006678344.pdf#p83|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p83|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx40,SIEMENS SYNGO VOLUME,CS,1,ResamplingFlag,Resampling Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p84|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p84|conformance_dc_va10a-04159185_1800000004159185.pdf#p84|conformance_dc_va11b-06199580_1800000006199580.pdf#p84|conformance_dc_va12m-06678344_1800000006678344.pdf#p84|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p84|rtt_pt_dcs-00074336_1800000000074336.pdf#p59|rtt_pt_va11a_dcs-00074342_1800000000074342.pdf#p59|rtt_pt_va11b_dcs-00074348_1800000000074348.pdf#p59|rtt_pt_va12a_dcs-00449293_1800000000449293.pdf#p55|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63|t11-100.640.50.02.02-00075434.pdf#p91|t11-100.640.50.04.02-00074351.pdf#p91
0029,xx42,SIEMENS SYNGO VOLUME,CS,1,NormalizationFlag,Normalization Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p117|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p84|Conformance_DC_VA30A.pdf#p111|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p84|conformance_dc_va10a-04159185_1800000004159185.pdf#p84|conformance_dc_va11b-06199580_1800000006199580.pdf#p84|conformance_dc_va12m-06678344_1800000006678344.pdf#p84|conformance_dc_va20a-07140400_1800000007140400.pdf#p96|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p84|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63
0029,xx44,SIEMENS SYNGO VOLUME,SQ,1,SubVolumeSequence,SubVolume Sequence,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|Conformance_DC_VA10B.pdf#p84|Conformance_DC_VA30A.pdf#p112|Conformance_DC_VA31A.pdf#p111|Conformance_DC_VA40A.pdf#p111|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134|MR_DICOM_Conformance_Statement_VA12S.pdf#p84|conformance_dc_va10a-04159185_1800000004159185.pdf#p84|conformance_dc_va11b-06199580_1800000006199580.pdf#p84|conformance_dc_va12m-06678344_1800000006678344.pdf#p84|conformance_dc_va20a-07140400_1800000007140400.pdf#p97|conformance_dc_xa11a-va11a-05972695_1800000005972695.pdf#p84|t11-050.640.10.01.02-00074356.pdf#p60|t11-050.640.21.01.02_dcs_rt-planning_vc10-00205817.pdf#p63
0029,xx46,SIEMENS SYNGO VOLUME,UL,1,HistogramNumberOfBinsUL,Histogram Number Of Bins UL,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0029,xx47,SIEMENS SYNGO VOLUME,OB,1,VolumeHistogramData,Volume Histogram Data,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0029,xx48,SIEMENS SYNGO VOLUME,SL,1,VolumeHistogramBinBase,Volume Histogram BinBase,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0029,xx50,SIEMENS SYNGO VOLUME,LO,1,VolumeVersion,Volume Version,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0029,xx60,SIEMENS SYNGO VOLUME,IS,0-1,TotalFrameCountOfReferencedInstance,Total Frame Count Of Referenced Instance,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx10,SIEMENS SYNGO WORKFLOW,UI,1,WFInternalPatientUID,WF Internal Patient UID,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx11,SIEMENS SYNGO WORKFLOW,SH,1,WFPatientsDeathIndicator,WF Patients Death Indicator,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx12,SIEMENS SYNGO WORKFLOW,DA,1,WFPatientsDeathDate,WF Patients Death Date,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx13,SIEMENS SYNGO WORKFLOW,TM,1,WFPatientsDeathTime,WF Patients Death Time,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx14,SIEMENS SYNGO WORKFLOW,SH,1,WFVIPIndicator,WF VIP Indicator,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx15,SIEMENS SYNGO WORKFLOW,US,1,WFEmergencyFlag,WF Emergency Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx16,SIEMENS SYNGO WORKFLOW,US,1,Source,Source,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx20,SIEMENS SYNGO WORKFLOW,SH,1,WFInternalVisitUID,WF Internal Visit UID,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx25,SIEMENS SYNGO WORKFLOW,SH,1,WFInternalISRUID,WF Internal ISR UID,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx32,SIEMENS SYNGO WORKFLOW,SH,1,WFControlState,WF Control State,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx34,SIEMENS SYNGO WORKFLOW,US,1,WFLocalFlag,WF Local Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx36,SIEMENS SYNGO WORKFLOW,UI,1-n,WFReferencedStudies,WF Referenced Studies,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx40,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkflowID,WF Workflow ID,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx41,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkflowDescription,WF Workflow Description,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx42,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkflowControlState,WF Workflow Control State,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx43,SIEMENS SYNGO WORKFLOW,US,1,WFWorkflowAdHocFlag,WF Workflow Ad Hoc Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx44,SIEMENS SYNGO WORKFLOW,US,1,WFHybridFlag,WF Hybrid Flag,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p133|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx45,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkflowReadState,WF Workflow Read State,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p134|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx50,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkitemID,WF Workitem ID,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p134|DCS_MR_XA50M_Mica.pdf#p134|DCS_MR_XA50M_Sempra-Amira.pdf#p134
0031,xx51,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkitemName,WF Workitem Name,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p134|DCS_MR_XA50M_Mica.pdf#p135|DCS_MR_XA50M_Sempra-Amira.pdf#p135
0031,xx52,SIEMENS SYNGO WORKFLOW,LO,1,WFWorkitemType,WF Workitem Type,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p134|DCS_MR_XA50M_Mica.pdf#p135|DCS_MR_XA50M_Sempra-Amira.pdf#p135
0031,xx53,SIEMENS SYNGO WORKFLOW,LO,1-n,WFWorkitemRoles,WF Workitem Roles,,N,siemens,CT_Somaris10_VA40A_CN_DICOM_Conformance_Statement.pdf#p118|CT_Somaris10_VA40A_DICOM_Conformance_Statement.pdf#p123|CT_Somaris10_VA50A_DICOM_Conformance_Statement.pdf#p120|CT_Somaris10_VB10A_DICOM_Conformance_Statement.pdf#p161|DCS_MR_XA50.pdf#p134|DCS_MR_XA50M_Mica.pdf#p135|DCS_MR_XA50M_Sempra-Amira.pdf#p135
